Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,bool_Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,bool_Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type_Private,School_Type_Public,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,numeric_Parental_Education_Level,Distance_from_Home,numeric_Distance_from_Home,Gender,Exam_Score,numeric_Parental_Involvement,numeric_Access_to_Resources,numeric_Motivation_Level,numeric_Family_Income,numeric_Teacher_Quality,numeric_Peer_Influence,numeric_Learning_Disabilities
19,83,Low,Medium,No,False,7,78,High,No,False,2,Low,High,False,True,Positive,4,No,Postgraduate,2,Moderate,1,Male,67,0,1,2,0,2,1,False
20,67,Medium,High,No,False,10,53,High,Yes,True,1,Low,Medium,True,False,Positive,2,No,Postgraduate,2,Near,0,Male,65,1,2,2,0,1,1,False
10,92,High,Low,Yes,True,6,59,High,Yes,True,0,Low,Medium,False,True,Negative,2,No,High School,0,Moderate,1,Female,64,2,0,2,0,1,-1,False
22,99,High,High,Yes,True,7,51,Medium,Yes,True,2,High,High,False,True,Negative,4,Yes,High School,0,Moderate,1,Male,72,2,2,1,2,2,-1,True
14,69,High,Medium,No,False,6,55,Medium,Yes,True,3,Low,Low,True,False,Positive,2,No,High School,0,Moderate,1,Male,62,2,1,1,0,0,1,False
30,67,Medium,Medium,Yes,True,8,86,Medium,Yes,True,0,Low,Medium,False,True,Neutral,4,No,High School,0,Moderate,1,Female,67,1,1,1,0,1,0,False
23,78,Medium,Medium,Yes,True,10,50,Medium,Yes,True,1,Medium,Medium,True,False,Positive,3,Yes,Postgraduate,2,Near,0,Female,67,1,1,1,1,1,1,True
18,90,Medium,Medium,No,False,7,65,Low,Yes,True,4,Medium,Medium,False,True,Positive,3,No,College,1,Near,0,Female,69,1,1,0,1,1,1,False
16,71,High,High,Yes,True,7,72,Low,Yes,True,1,Medium,Low,True,False,Neutral,4,No,College,1,Moderate,1,Female,65,2,2,0,1,0,0,False
19,61,Medium,High,No,False,7,97,Low,Yes,True,0,Medium,High,False,True,Negative,3,Yes,College,1,Far,2,Male,62,1,2,0,1,2,-1,True
24,82,High,Medium,Yes,True,5,66,Medium,Yes,True,0,Medium,Medium,True,False,Neutral,3,No,Postgraduate,2,Near,0,Male,69,2,1,1,1,1,0,False
20,98,Medium,High,No,False,7,89,Medium,Yes,True,1,High,Medium,False,True,Positive,3,No,College,1,Far,2,Female,72,1,2,1,2,1,1,False
19,76,Low,High,Yes,True,10,70,Low,Yes,True,1,Low,Medium,False,True,Negative,3,No,College,1,Far,2,Female,63,0,2,0,0,1,-1,False
20,77,High,Medium,No,False,8,55,Low,Yes,True,1,Medium,Medium,False,True,Negative,3,No,College,1,Far,2,Female,64,2,1,0,1,1,-1,False
16,99,Low,Medium,Yes,True,9,55,Medium,Yes,True,1,High,Medium,False,True,Neutral,3,Yes,College,1,Far,2,Female,67,0,1,1,2,1,0,True
18,88,Medium,Medium,No,False,9,72,High,Yes,True,2,High,High,False,True,Neutral,4,No,Postgraduate,2,Moderate,1,Male,70,1,1,2,2,2,0,False
7,89,High,Low,Yes,True,6,53,Medium,Yes,True,3,Low,High,True,False,Neutral,2,No,High School,0,Moderate,1,Male,64,2,0,1,0,2,0,False
26,83,Medium,Medium,No,False,10,79,Medium,Yes,True,1,High,Medium,False,True,Neutral,2,No,High School,0,Moderate,1,Female,69,1,1,1,2,1,0,False
22,99,High,High,No,False,4,75,Low,Yes,True,2,Medium,Medium,True,False,Negative,4,No,High School,0,Near,0,Female,72,2,2,0,1,1,-1,False
15,88,Medium,Medium,Yes,True,7,85,Medium,Yes,True,4,Medium,Medium,True,False,Negative,2,No,Postgraduate,2,Near,0,Female,69,1,1,1,1,1,-1,False
31,96,High,Medium,Yes,True,4,59,Medium,Yes,True,3,Low,Medium,True,False,Neutral,5,No,High School,0,Near,0,Female,75,2,1,1,0,1,0,False
21,88,Low,Medium,No,False,4,80,Low,Yes,True,1,Medium,Medium,False,True,Positive,2,Yes,Postgraduate,2,Near,0,Male,67,0,1,0,1,1,1,True
14,89,Medium,Medium,Yes,True,8,59,High,Yes,True,1,Low,Medium,True,False,Neutral,3,No,College,1,Near,0,Male,67,1,1,2,0,1,0,False
22,72,Medium,Low,Yes,True,9,65,High,Yes,True,0,Medium,Medium,False,True,Neutral,3,No,High School,0,Moderate,1,Male,64,1,0,2,1,1,0,False
22,91,Medium,Low,No,False,4,81,Medium,Yes,True,2,Low,High,True,False,Negative,3,No,High School,0,Near,0,Male,68,1,0,1,0,2,-1,False
17,72,High,Medium,Yes,True,7,94,High,Yes,True,1,Low,Medium,False,True,Neutral,5,No,High School,0,Moderate,1,Male,66,2,1,2,0,1,0,False
23,83,High,Medium,No,False,5,74,Medium,Yes,True,3,Low,Medium,False,True,Negative,2,No,Postgraduate,2,Near,0,Male,69,2,1,1,0,1,-1,False
18,70,High,Low,Yes,True,7,60,Medium,Yes,True,1,Medium,High,False,True,Positive,3,No,College,1,Near,0,Male,65,2,0,1,1,2,1,False
23,93,Medium,Low,Yes,True,9,94,High,Yes,True,2,Medium,Low,True,False,Negative,3,No,High School,0,Moderate,1,Female,70,1,0,2,1,0,-1,False
9,64,Medium,Low,Yes,True,10,68,Low,Yes,True,0,Medium,Medium,True,False,Negative,3,No,High School,0,Near,0,Male,57,1,0,0,1,1,-1,False
17,93,Medium,Medium,No,False,8,87,Low,Yes,True,2,High,High,True,False,Negative,3,No,College,1,Moderate,1,Male,69,1,1,0,2,2,-1,False
30,84,High,Low,Yes,True,5,66,Low,Yes,True,0,Medium,Low,False,True,Positive,2,No,Postgraduate,2,Near,0,Female,70,2,0,0,1,0,1,False
15,67,Low,Medium,Yes,True,5,65,Medium,Yes,True,4,Medium,Medium,True,False,Negative,2,No,College,1,Near,0,Male,63,0,1,1,1,1,-1,False
16,82,Medium,Medium,No,False,7,82,Medium,Yes,True,1,Medium,Low,False,True,Neutral,3,No,Postgraduate,2,Moderate,1,Female,66,1,1,1,1,0,0,False
7,74,High,Medium,No,False,10,69,High,Yes,True,1,High,Medium,False,True,Positive,4,No,High School,0,Near,0,Male,64,2,1,2,2,1,1,False
19,63,Medium,Low,Yes,True,6,51,High,Yes,True,2,Medium,Medium,False,True,Neutral,4,No,High School,0,Near,0,Male,62,1,0,2,1,1,0,False
21,99,High,Medium,Yes,True,6,65,Low,Yes,True,1,Medium,Medium,True,False,Positive,2,No,College,1,Far,2,Female,71,2,1,0,1,1,1,False
20,61,Medium,High,No,False,5,89,Medium,Yes,True,1,Medium,Medium,False,True,Neutral,2,No,Postgraduate,2,Far,2,Female,64,1,2,1,1,1,0,False
19,86,High,High,Yes,True,7,93,High,Yes,True,1,Medium,High,False,True,Neutral,2,No,High School,0,Near,0,Male,72,2,2,2,1,2,0,False
20,75,Medium,Medium,No,False,7,78,Medium,Yes,True,0,Low,Medium,False,True,Negative,2,No,College,1,Near,0,Female,64,1,1,1,0,1,-1,False
26,86,Medium,Low,Yes,True,7,65,Medium,Yes,True,2,High,High,True,False,Neutral,4,No,Postgraduate,2,Moderate,1,Male,71,1,0,1,2,2,0,False
19,74,Medium,Medium,Yes,True,8,76,High,Yes,True,5,Medium,High,False,True,Neutral,4,Yes,College,1,Near,0,Female,68,1,1,2,1,2,0,True
17,87,Medium,Medium,Yes,True,8,92,Medium,No,False,3,High,Low,False,True,Negative,2,No,College,1,Near,0,Male,68,1,1,1,2,0,-1,False
18,89,Medium,Medium,No,False,7,66,Medium,Yes,True,2,Medium,Medium,False,True,Positive,3,No,College,1,Moderate,1,Male,68,1,1,1,1,1,1,False
23,88,Medium,Medium,No,False,7,69,Medium,Yes,True,3,Low,High,False,True,Negative,3,No,High School,0,Near,0,Male,69,1,1,1,0,2,-1,False
28,65,Low,Medium,Yes,True,7,77,High,Yes,True,1,Low,High,False,True,Positive,3,No,College,1,Near,0,Male,67,0,1,2,0,2,1,False
16,86,Medium,Low,No,False,7,94,Low,Yes,True,0,Low,Medium,True,False,Positive,4,No,High School,0,Near,0,Male,66,1,0,0,0,1,1,False
21,71,Medium,Medium,Yes,True,6,79,Medium,Yes,True,1,Low,Medium,True,False,Neutral,4,No,Postgraduate,2,Far,2,Male,65,1,1,1,0,1,0,False
22,61,Medium,High,No,False,5,60,High,Yes,True,0,High,Low,True,False,Neutral,2,No,High School,0,Moderate,1,Male,63,1,2,2,2,0,0,False
14,77,High,Low,No,False,7,54,Medium,Yes,True,1,Medium,High,False,True,Negative,2,No,High School,0,Moderate,1,Male,62,2,0,1,1,2,-1,False
20,77,High,High,No,False,6,55,Medium,Yes,True,1,High,Low,True,False,Neutral,1,No,College,1,Near,0,Male,67,2,2,1,2,0,0,False
11,79,Medium,Medium,Yes,True,8,98,Medium,Yes,True,2,Low,Medium,False,True,Neutral,4,No,High School,0,Near,0,Female,65,1,1,1,0,1,0,False
22,72,Low,High,No,False,7,88,Medium,No,False,2,Medium,Medium,False,True,Positive,4,No,High School,0,Near,0,Female,66,0,2,1,1,1,1,False
18,73,Medium,Medium,Yes,True,8,75,Medium,Yes,True,0,High,Medium,False,True,Neutral,1,Yes,College,1,Near,0,Female,64,1,1,1,2,1,0,True
21,62,High,Medium,Yes,True,5,84,Medium,Yes,True,5,Low,Medium,False,True,Positive,4,No,High School,0,Near,0,Female,67,2,1,1,0,1,1,False
20,87,Medium,Medium,No,False,10,56,Medium,Yes,True,2,Medium,Medium,False,True,Neutral,2,No,College,1,Moderate,1,Female,67,1,1,1,1,1,0,False
14,83,Low,Low,No,False,4,81,Low,Yes,True,1,Low,Medium,False,True,Negative,4,Yes,High School,0,Moderate,1,Male,61,0,0,0,0,1,-1,True
20,74,Medium,Medium,Yes,True,9,91,Medium,Yes,True,1,Low,Medium,False,True,Neutral,5,No,High School,0,Near,0,Male,66,1,1,1,0,1,0,False
13,88,High,Medium,Yes,True,7,53,Medium,Yes,True,2,Medium,Medium,True,False,Negative,4,No,College,1,Moderate,1,Male,66,2,1,1,1,1,-1,False
28,81,Medium,Low,Yes,True,6,65,Medium,Yes,True,1,Low,Medium,False,True,Positive,2,No,High School,0,Moderate,1,Male,67,1,0,1,0,1,1,False
12,79,High,Medium,No,False,5,56,High,Yes,True,1,Low,Low,False,True,Positive,5,No,High School,0,Near,0,Female,64,2,1,2,0,0,1,False
19,80,High,Low,No,False,6,63,Low,Yes,True,1,Low,Medium,False,True,Neutral,3,No,High School,0,Near,0,Male,64,2,0,0,0,1,0,False
14,85,Low,Medium,No,False,7,89,Medium,Yes,True,2,Medium,High,False,True,Positive,2,No,College,1,Moderate,1,Male,67,0,1,1,1,2,1,False
23,86,Low,High,No,False,7,67,Low,Yes,True,2,Medium,High,True,False,Neutral,3,Yes,College,1,Near,0,Female,68,0,2,0,1,2,0,True
18,72,Medium,Low,No,False,9,84,Medium,Yes,True,2,Medium,Medium,False,True,Neutral,4,No,High School,0,Near,0,Male,64,1,0,1,1,1,0,False
17,66,Medium,Medium,Yes,True,7,89,Medium,Yes,True,0,Medium,Medium,True,False,Negative,3,No,College,1,Near,0,Male,63,1,1,1,1,1,-1,False
25,66,Medium,High,Yes,True,7,91,Medium,Yes,True,2,Low,High,False,True,Neutral,3,No,College,1,Near,0,Male,68,1,2,1,0,2,0,False
20,86,Low,Low,No,False,8,94,Low,Yes,True,2,Low,Medium,True,False,Negative,2,No,High School,0,Far,2,Female,64,0,0,0,0,1,-1,False
23,95,Low,Medium,Yes,True,7,80,High,Yes,True,2,Low,Medium,False,True,Neutral,4,No,High School,0,Moderate,1,Female,70,0,1,2,0,1,0,False
14,76,Low,Medium,No,False,7,64,Medium,Yes,True,3,Medium,Medium,True,False,Positive,3,No,College,1,Near,0,Male,64,0,1,1,1,1,1,False
12,67,High,Medium,No,False,7,58,Medium,Yes,True,0,High,Medium,False,True,Neutral,2,Yes,High School,0,Far,2,Male,59,2,1,1,2,1,0,True
21,90,High,Medium,Yes,True,8,75,Medium,Yes,True,4,Low,High,False,True,Neutral,2,No,High School,0,Moderate,1,Male,71,2,1,1,0,2,0,False
18,93,Low,Medium,Yes,True,6,55,Medium,Yes,True,3,Low,Medium,False,True,Negative,5,No,High School,0,Moderate,1,Male,67,0,1,1,0,1,-1,False
24,95,Medium,Low,Yes,True,6,96,High,Yes,True,3,Low,Medium,True,False,Neutral,3,No,Postgraduate,2,Near,0,Female,73,1,0,2,0,1,0,False
20,84,Low,Low,No,False,8,72,Medium,Yes,True,3,High,Medium,False,True,Neutral,3,No,High School,0,Near,0,Male,66,0,0,1,2,1,0,False
21,94,High,High,No,False,5,94,Medium,Yes,True,2,Low,High,True,False,Neutral,2,No,College,1,Near,0,Male,73,2,2,1,0,2,0,False
10,61,High,Medium,Yes,True,7,85,High,Yes,True,1,Medium,Medium,False,True,Neutral,4,No,High School,0,Near,0,Female,62,2,1,2,1,1,0,False
31,64,Medium,High,No,False,6,93,Medium,Yes,True,1,Low,High,False,True,Neutral,3,No,High School,0,Near,0,Female,69,1,2,1,0,2,0,False
19,64,Medium,High,No,False,8,94,Medium,Yes,True,3,Medium,High,True,False,Neutral,3,Yes,Postgraduate,2,Near,0,Female,66,1,2,1,1,2,0,True
24,89,Medium,Low,Yes,True,9,53,Medium,Yes,True,1,Low,High,True,False,Neutral,3,No,High School,0,Near,0,Male,68,1,0,1,0,2,0,False
15,63,Medium,Medium,Yes,True,6,86,Low,Yes,True,4,High,Medium,False,True,Positive,5,No,High School,0,Near,0,Male,65,1,1,0,2,1,1,False
22,80,Medium,Medium,Yes,True,8,61,High,Yes,True,1,Low,Medium,False,True,Positive,2,No,College,1,Moderate,1,Male,67,1,1,2,0,1,1,False
12,79,Medium,Medium,Yes,True,7,99,Low,Yes,True,2,Medium,Medium,False,True,Negative,2,Yes,High School,0,Near,0,Female,64,1,1,0,1,1,-1,True
23,72,High,High,Yes,True,6,89,Medium,No,False,0,Medium,High,True,False,Negative,3,No,High School,0,Moderate,1,Male,67,2,2,1,1,2,-1,False
18,95,Low,Low,Yes,True,7,50,Low,Yes,True,3,Medium,Medium,True,False,Neutral,3,No,High School,0,Moderate,1,Female,66,0,0,0,1,1,0,False
20,67,High,Medium,No,False,9,96,High,Yes,True,1,High,High,False,True,Positive,3,No,High School,0,Near,0,Female,68,2,1,2,2,2,1,False
24,74,Medium,Medium,Yes,True,7,65,Low,Yes,True,3,Medium,High,False,True,Neutral,2,No,College,1,Near,0,Male,68,1,1,0,1,2,0,False
13,91,Medium,Low,Yes,True,9,71,Low,Yes,True,1,Low,Medium,False,True,Positive,2,No,College,1,Far,2,Male,64,1,0,0,0,1,1,False
16,61,High,Medium,Yes,True,7,81,Low,Yes,True,2,Medium,Medium,False,True,Neutral,1,No,High School,0,Near,0,Female,63,2,1,0,1,1,0,False
23,87,High,Medium,No,False,5,96,Medium,Yes,True,2,Medium,Medium,False,True,Positive,3,No,College,1,Moderate,1,Female,72,2,1,1,1,1,1,False
33,93,High,Medium,No,False,7,96,Medium,Yes,True,1,Low,High,False,True,Positive,1,No,Postgraduate,2,Moderate,1,Female,75,2,1,1,0,2,1,False
19,97,High,Medium,No,False,5,78,Low,Yes,True,2,Low,Medium,False,True,Positive,3,No,High School,0,Near,0,Male,71,2,1,0,0,1,1,False
24,95,High,Medium,No,False,7,66,Low,Yes,True,2,High,High,False,True,Negative,3,No,High School,0,Near,0,Male,71,2,1,0,2,2,-1,False
19,73,Medium,Medium,Yes,True,6,64,Low,Yes,True,4,Medium,Medium,False,True,Positive,5,Yes,College,1,Near,0,Female,66,1,1,0,1,1,1,True
32,83,High,Medium,Yes,True,10,68,Medium,No,False,3,Low,Medium,True,False,Positive,4,No,High School,0,Moderate,1,Female,71,2,1,1,0,1,1,False
10,63,High,Medium,No,False,9,59,Low,Yes,True,0,Medium,High,False,True,Positive,5,No,Postgraduate,2,Moderate,1,Male,61,2,1,0,1,2,1,False
21,70,Medium,Medium,Yes,True,7,83,Medium,Yes,True,1,Medium,Medium,False,True,Neutral,3,No,High School,0,Far,2,Male,65,1,1,1,1,1,0,False
10,64,Medium,Low,No,False,9,76,Low,Yes,True,1,Low,Medium,True,False,Positive,1,No,High School,0,Near,0,Female,58,1,0,0,0,1,1,False
5,73,High,Low,Yes,True,6,89,High,Yes,True,1,Medium,Medium,False,True,Neutral,2,No,High School,0,Near,0,Male,62,2,0,2,1,1,0,False
22,95,High,Low,No,False,5,55,Medium,Yes,True,2,High,High,False,True,Neutral,0,Yes,College,1,Near,0,Female,69,2,0,1,2,2,0,True
21,74,Medium,Low,Yes,True,8,70,Medium,Yes,True,1,Medium,Medium,False,True,Neutral,3,No,Postgraduate,2,Far,2,Male,65,1,0,1,1,1,0,False
18,82,High,Medium,Yes,True,8,62,High,Yes,True,3,Low,Medium,True,False,Neutral,4,No,High School,0,Near,0,Female,69,2,1,2,0,1,0,False
19,77,High,Medium,Yes,True,6,77,High,Yes,True,1,Low,High,True,False,Neutral,3,No,College,1,Near,0,Female,68,2,1,2,0,2,0,False
39,78,Medium,Medium,No,False,6,73,Medium,Yes,True,0,Low,Medium,False,True,Positive,2,No,College,1,Far,2,Male,70,1,1,1,0,1,1,False
18,99,High,Medium,Yes,True,8,72,Medium,Yes,True,4,Low,Medium,False,True,Neutral,4,No,High School,0,Near,0,Female,72,2,1,1,0,1,0,False
23,72,Low,Medium,Yes,True,4,66,Low,No,False,3,Low,Medium,True,False,Positive,4,No,Postgraduate,2,Near,0,Female,66,0,1,0,0,1,1,False
16,85,Low,High,Yes,True,8,86,Low,Yes,True,2,High,Medium,True,False,Neutral,4,No,High School,0,Near,0,Female,68,0,2,0,2,1,0,False
22,77,Medium,Medium,Yes,True,7,74,High,Yes,True,2,Low,Low,True,False,Negative,4,No,College,1,Near,0,Male,67,1,1,2,0,0,-1,False
19,62,High,Low,Yes,True,8,60,Medium,Yes,True,1,Low,Medium,False,True,Positive,2,No,College,1,Far,2,Female,61,2,0,1,0,1,1,False
18,80,Low,Low,Yes,True,8,77,Medium,Yes,True,1,Low,High,False,True,Negative,2,No,College,1,Near,0,Female,64,0,0,1,0,2,-1,False
31,93,High,Medium,No,False,6,80,Medium,Yes,True,3,Medium,Medium,False,True,Neutral,2,No,High School,0,Near,0,Male,74,2,1,1,1,1,0,False
27,64,Medium,Medium,No,False,5,51,High,Yes,True,1,Low,High,False,True,Negative,3,No,High School,0,Near,0,Female,64,1,1,2,0,2,-1,False
21,63,High,Low,Yes,True,9,60,Medium,Yes,True,2,Medium,Medium,False,True,Negative,2,No,Postgraduate,2,Near,0,Male,64,2,0,1,1,1,-1,False
6,66,High,Medium,Yes,True,7,62,Low,Yes,True,2,Low,Medium,False,True,Neutral,4,No,Postgraduate,2,Near,0,Male,61,2,1,0,0,1,0,False
18,91,High,High,Yes,True,7,62,Medium,Yes,True,3,Low,Medium,True,False,Positive,3,No,High School,0,Near,0,Male,71,2,2,1,0,1,1,False
36,89,High,Low,Yes,True,8,62,Low,Yes,True,2,Low,High,True,False,Negative,3,No,College,1,Moderate,1,Male,72,2,0,0,0,2,-1,False
19,83,High,High,No,False,6,64,Medium,Yes,True,0,Medium,Medium,True,False,Negative,5,No,Postgraduate,2,Near,0,Female,68,2,2,1,1,1,-1,False
27,79,Low,High,Yes,True,8,63,High,Yes,True,2,Low,Medium,False,True,Negative,5,No,College,1,Moderate,1,Female,69,0,2,2,0,1,-1,False
29,96,Medium,High,No,False,8,94,High,No,False,2,Low,High,False,True,Negative,4,No,High School,0,Near,0,Male,74,1,2,2,0,2,-1,False
21,91,Medium,High,Yes,True,9,66,Low,Yes,True,3,Low,Medium,False,True,Neutral,4,No,College,1,Moderate,1,Female,70,1,2,0,0,1,0,False
15,92,High,Low,Yes,True,9,67,Low,Yes,True,1,High,High,False,True,Positive,2,No,Postgraduate,2,Near,0,Male,69,2,0,0,2,2,1,False
5,93,Low,Low,No,False,7,63,Medium,Yes,True,2,Medium,High,False,True,Neutral,3,No,Postgraduate,2,Near,0,Male,64,0,0,1,1,2,0,False
24,86,Low,Low,Yes,True,8,98,Medium,Yes,True,2,High,Medium,False,True,Positive,5,No,Postgraduate,2,Far,2,Male,71,0,0,1,2,1,1,False
15,78,High,Low,Yes,True,7,77,Low,Yes,True,0,High,Medium,False,True,Neutral,3,No,College,1,Near,0,Male,65,2,0,0,2,1,0,False
21,95,High,Medium,Yes,True,7,81,Medium,Yes,True,0,Medium,Medium,False,True,Neutral,3,No,High School,0,Near,0,Male,71,2,1,1,1,1,0,False
18,61,Low,Medium,Yes,True,7,67,Medium,Yes,True,5,High,High,False,True,Positive,2,No,Postgraduate,2,Near,0,Male,66,0,1,1,2,2,1,False
20,62,Medium,Medium,No,False,4,98,High,Yes,True,1,High,Low,False,True,Negative,4,No,High School,0,Near,0,Male,64,1,1,2,2,0,-1,False
13,71,Low,Low,No,False,9,73,Low,Yes,True,1,High,High,True,False,Neutral,3,No,High School,0,Moderate,1,Male,61,0,0,0,2,2,0,False
27,95,Medium,Medium,Yes,True,8,57,High,Yes,True,1,Medium,Low,True,False,Positive,3,No,High School,0,Moderate,1,Female,71,1,1,2,1,0,1,False
16,76,Medium,Medium,No,False,7,90,Medium,Yes,True,0,Low,Medium,False,True,Neutral,3,No,Postgraduate,2,Moderate,1,Male,65,1,1,1,0,1,0,False
10,65,Low,High,No,False,7,55,Medium,Yes,True,0,Low,High,False,True,Neutral,3,No,High School,0,Near,0,Female,59,0,2,1,0,2,0,False
19,63,Medium,Medium,Yes,True,6,78,Low,Yes,True,3,Medium,Medium,False,True,Neutral,2,Yes,College,1,Near,0,Male,63,1,1,0,1,1,0,True
20,66,Medium,Medium,Yes,True,6,55,Low,Yes,True,1,High,High,False,True,Negative,3,No,Postgraduate,2,Moderate,1,Female,64,1,1,0,2,2,-1,False
21,70,Low,Low,No,False,8,73,Low,Yes,True,0,High,Medium,False,True,Neutral,4,No,College,1,Near,0,Male,63,0,0,0,2,1,0,False
28,80,High,High,No,False,5,64,Medium,Yes,True,1,Low,Medium,True,False,Neutral,2,No,Postgraduate,2,Moderate,1,Female,70,2,2,1,0,1,0,False
19,88,High,Medium,Yes,True,5,95,Medium,Yes,True,1,Medium,High,False,True,Neutral,3,No,High School,0,Near,0,Male,70,2,1,1,1,2,0,False
19,99,High,High,Yes,True,8,53,Medium,Yes,True,1,Medium,Medium,True,False,Neutral,4,No,College,1,Near,0,Male,72,2,2,1,1,1,0,False
13,78,Medium,High,No,False,7,82,High,Yes,True,0,Low,High,False,True,Neutral,2,No,College,1,Moderate,1,Female,65,1,2,2,0,2,0,False
25,81,High,Medium,Yes,True,7,85,High,Yes,True,3,Medium,Medium,False,True,Negative,1,No,Postgraduate,2,Moderate,1,Female,71,2,1,2,1,1,-1,False
21,81,High,Medium,Yes,True,7,94,Medium,Yes,True,3,Medium,Medium,False,True,Neutral,1,No,Postgraduate,2,Moderate,1,Male,70,2,1,1,1,1,0,False
17,82,Medium,Low,No,False,10,94,Medium,Yes,True,1,High,High,True,False,Neutral,3,No,High School,0,Moderate,1,Female,66,1,0,1,2,2,0,False
9,81,Medium,Medium,Yes,True,7,99,Medium,Yes,True,2,Low,Medium,False,True,Neutral,3,No,High School,0,Moderate,1,Female,64,1,1,1,0,1,0,False
29,60,Low,High,No,False,7,63,Medium,Yes,True,0,Low,Medium,False,True,Negative,4,No,Postgraduate,2,Near,0,Male,64,0,2,1,0,1,-1,False
13,60,High,Low,No,False,10,64,Low,Yes,True,1,Medium,Medium,False,True,Neutral,4,No,College,1,Far,2,Male,59,2,0,0,1,1,0,False
16,64,Medium,High,Yes,True,7,70,Medium,Yes,True,5,Low,Low,False,True,Positive,4,No,High School,0,Moderate,1,Male,65,1,2,1,0,0,1,False
22,64,High,Medium,Yes,True,10,77,Medium,Yes,True,1,Low,High,False,True,Positive,3,No,High School,0,Moderate,1,Male,66,2,1,1,0,2,1,False
13,88,Medium,Medium,Yes,True,4,68,High,Yes,True,1,High,Medium,False,True,Positive,2,No,High School,0,Near,0,Female,67,1,1,2,2,1,1,False
11,68,High,Medium,Yes,True,5,87,Medium,Yes,True,1,Low,Medium,False,True,Positive,4,Yes,High School,0,Far,2,Male,62,2,1,1,0,1,1,True
7,96,High,Low,No,False,6,50,Medium,Yes,True,1,High,Medium,True,False,Negative,3,No,College,1,Near,0,Male,65,2,0,1,2,1,-1,False
17,99,Medium,Medium,No,False,10,86,Low,Yes,True,1,Medium,Medium,True,False,Positive,2,No,College,1,Near,0,Male,70,1,1,0,1,1,1,False
38,98,Low,Medium,No,False,6,94,Medium,Yes,True,2,Low,Low,False,True,Negative,4,No,Postgraduate,2,Near,0,Female,75,0,1,1,0,0,-1,False
14,71,High,High,Yes,True,8,89,Medium,Yes,True,0,Medium,Medium,False,True,Neutral,3,No,Postgraduate,2,Near,0,Female,66,2,2,1,1,1,0,False
14,80,High,Medium,No,False,10,56,Low,Yes,True,1,Low,Medium,False,True,Positive,3,No,Postgraduate,2,Moderate,1,Female,65,2,1,0,0,1,1,False
17,67,Medium,Medium,No,False,9,97,Medium,Yes,True,1,Medium,Low,False,True,Neutral,3,No,Postgraduate,2,Moderate,1,Female,64,1,1,1,1,0,0,False
21,92,High,Low,No,False,6,76,Low,Yes,True,2,Low,Medium,False,True,Positive,5,No,College,1,Near,0,Male,70,2,0,0,0,1,1,False
17,96,Medium,High,Yes,True,8,87,Medium,Yes,True,0,Medium,Medium,True,False,Positive,5,No,High School,0,Moderate,1,Male,71,1,2,1,1,1,1,False
24,94,Low,Medium,No,False,8,60,Low,Yes,True,0,Medium,Medium,False,True,Neutral,3,No,High School,0,Near,0,Male,68,0,1,0,1,1,0,False
14,77,Medium,Medium,Yes,True,6,77,Low,Yes,True,1,Low,High,True,False,Neutral,2,No,College,1,Near,0,Male,64,1,1,0,0,2,0,False
12,90,High,High,No,False,8,67,Low,Yes,True,2,Low,Low,False,True,Neutral,3,No,High School,0,Near,0,Female,67,2,2,0,0,0,0,False
9,64,Medium,High,Yes,True,6,99,Medium,Yes,True,6,Low,High,False,True,Positive,6,Yes,High School,0,Moderate,1,Male,65,1,2,1,0,2,1,True
7,62,High,Medium,Yes,True,7,74,Medium,Yes,True,3,Medium,Medium,False,True,Neutral,3,No,Postgraduate,2,Near,0,Female,62,2,1,1,1,1,0,False
17,90,Low,High,Yes,True,5,88,Low,Yes,True,1,Medium,Medium,False,True,Negative,1,No,College,1,Near,0,Female,68,0,2,0,1,1,-1,False
18,77,High,Medium,Yes,True,4,80,Medium,Yes,True,1,Medium,Low,True,False,Negative,2,No,College,1,Near,0,Male,66,2,1,1,1,0,-1,False
16,100,High,High,Yes,True,7,55,High,Yes,True,1,Low,Medium,False,True,Negative,2,Yes,College,1,Moderate,1,Male,69,2,2,2,0,1,-1,True
27,64,Medium,Medium,Yes,True,7,77,High,Yes,True,3,High,Medium,False,True,Neutral,4,No,High School,0,Moderate,1,Male,68,1,1,2,2,1,0,False
27,94,Medium,Low,No,False,5,77,Medium,Yes,True,0,Medium,High,False,True,Positive,2,No,College,1,Near,0,Female,71,1,0,1,1,2,1,False
18,79,Medium,High,Yes,True,8,86,Medium,Yes,True,3,Low,Low,False,True,Neutral,4,No,College,1,Near,0,Female,68,1,2,1,0,0,0,False
9,93,High,Low,Yes,True,7,66,Medium,Yes,True,0,Low,Low,True,False,Neutral,2,No,College,1,Moderate,1,Male,64,2,0,1,0,0,0,False
17,93,Low,Medium,No,False,8,93,Low,Yes,True,0,Low,Medium,False,True,Negative,3,No,College,1,Moderate,1,Male,66,0,1,0,0,1,-1,False
